701f84475	2026-09-05	MERGE	review	25	0	0	Merge pull request #6555 from feeeei/feat/usage-upstream-request-id	backend/internal/service/antigravity_gateway_claude.go;backend/internal/service/antigravity_gateway_compat.go;backend/internal/service/antigravity_gateway_gemini.go;backend/internal/service/gateway_anthropic_passthrough.go;backend/internal/service/gateway_bedrock.go;backend/internal/service/gateway_forward.go;backend/internal/service/gateway_forward_as_chat_completions.go;backend/internal/service/gateway_forward_as_responses.go;backend/internal/service/gateway_upstream_response.go;backend/internal/service/gemini_chat_completions_compat_service.go;backend/internal/service/gemini_messages_compat_service.go;backend/internal/service/grok_media.go;backend/internal/service/openai_embeddings.go;backend/internal/service/openai_gateway_chat_completions.go;backend/internal/service/openai_gateway_chat_completions_anthropic_native.go;backend/internal/service/openai_gateway_chat_completions_raw.go;backend/internal/service/openai_gateway_forward.go;backend/internal/service/openai_gateway_grok.go;backend/internal/service/openai_gateway_messages.go;backend/internal/service/openai_gateway_messages_anthropic_native.go;backend/internal/service/openai_gateway_passthrough.go;backend/internal/service/openai_gateway_responses_anthropic_native.go;backend/internal/service/openai_gateway_service.go;backend/internal/service/openai_images.go;backend/internal/service/openai_images_responses.go
c4e6dcfd8	2026-09-05	REBUILD	review	2	1	0	Merge pull request #6602 from ZeroClover/feat/codex-manifest-pinned-accounts	backend/internal/handler/dto/mappers.go;backend/internal/handler/dto/types.go;frontend/src/types/index.ts
2ad6e8fb7	2026-09-05	REBUILD	review	0	3	0	Merge pull request #6599 from wucm667/fix/issue-6598-gemini-custom-models-list	frontend/src/i18n/locales/en/admin/overview.ts;frontend/src/i18n/locales/zh/admin/overview.ts;frontend/src/views/admin/GroupsView.vue
eba6ea563	2026-09-05	MERGE	review	1	0	0	Merge pull request #6590 from wucm667/fix/issue-6582-search-tool-capability	backend/internal/service/openai_codex_models_service.go
8f1d6af3e	2026-09-05	MERGE	already-present	1	0	0	Merge pull request #6531 from wucm667/fix/issue-6524-continuation-unavailable-recovery	backend/internal/service/openai_compat_model_test.go
3c53ba01a	2026-09-05	REBUILD	review	4	6	0	feat(images): 账户开关将生图结果 url 下载回填为 b64_json	backend/internal/service/openai_gateway_request_body.go;backend/internal/service/openai_images.go;backend/internal/service/openai_images_b64_backfill.go;backend/internal/service/openai_images_b64_backfill_test.go;frontend/src/components/account/CreateAccountModal.vue;frontend/src/components/account/EditAccountModal.vue;frontend/src/components/account/__tests__/CreateAccountModal.spec.ts;frontend/src/components/account/__tests__/EditAccountModal.spec.ts;frontend/src/i18n/locales/en/admin/accounts.ts;frontend/src/i18n/locales/zh/admin/accounts.ts
2da31290a	2026-09-05	MERGE	review	10	0	0	fix(openai): record WS cyber policy failures across paths	backend/internal/handler/openai_gateway_cyber_test.go;backend/internal/handler/openai_gateway_handler.go;backend/internal/service/openai_cyber_policy.go;backend/internal/service/openai_ws_forwarder_ingress.go;backend/internal/service/openai_ws_forwarder_v2.go;backend/internal/service/openai_ws_forwarder_v2_test.go;backend/internal/service/openai_ws_http_bridge.go;backend/internal/service/openai_ws_http_bridge_test.go;backend/internal/service/openai_ws_ingress_capacity_shed_test.go;backend/internal/service/openai_ws_v2_passthrough_adapter.go
3a8c9f16d	2026-09-05	MERGE	review	3	0	0	Merge remote-tracking branch 'upstream/main' into codex/gpt-6-astra	backend/internal/service/openai_codex_models_service.go;backend/internal/service/openai_codex_models_service_test.go;backend/internal/service/pricing_service.go
c227863d5	2026-09-05	MERGE	review	8	0	0	fix(images): 生图 url 回填下载拒绝私网目的地并只信字节嗅探	backend/internal/repository/http_upstream.go;backend/internal/repository/http_upstream_test.go;backend/internal/service/http_upstream_profile.go;backend/internal/service/http_upstream_profile_test.go;backend/internal/service/openai_images_b64_backfill.go;backend/internal/service/openai_images_b64_backfill_test.go;backend/internal/util/urlvalidator/validator.go;backend/internal/util/urlvalidator/validator_test.go
3bdb869fc	2026-09-05	MERGE	mixed	3	0	0	fix(billing): resolve Gemini 3.7/3.8 Flash thinking-tier prices	backend/internal/service/gateway_record_usage_test.go;backend/internal/service/pricing_service.go;backend/internal/service/pricing_service_test.go
c6ff69fd1	2026-09-05	MERGE	review	1	0	0	Merge pull request #6542 from wucm667/fix/issue-6530-gateway-concurrency-origin	backend/internal/handler/openai_gateway_handler.go
620eb3fd0	2026-09-05	MERGE	review	2	0	0	Merge pull request #6581 from r266-tech/r266/forward-opencode-session	backend/internal/service/openai_gateway_forward.go;backend/internal/service/openai_gateway_passthrough.go
40f4d450b	2026-09-05	MERGE	review	1	0	0	Merge pull request #6507 from wucm667/fix/issue-6501-glm53-thinking-effort	backend/internal/service/openai_gateway_messages_anthropic_native.go
9517f12cd	2026-09-05	MERGE	mixed	2	0	0	Merge pull request #6510 from wall-wxk/fix/release-session-slot-on-forward-failure	backend/internal/handler/gateway_handler.go;backend/internal/service/gateway_scheduling.go
cff3f8985	2026-09-05	REBUILD	mixed	60	13	0	feat(groups)!: enforce model allowlists across gateway endpoints	backend/ent/group.go;backend/ent/group/group.go;backend/ent/group_create.go;backend/ent/group_update.go;backend/ent/migrate/schema.go;backend/ent/mutation.go;backend/ent/runtime/runtime.go;backend/ent/schema/group.go;backend/internal/domain/model_allowlist.go;backend/internal/domain/models_list_config.go;backend/internal/handler/admin/admin_basic_handlers_test.go;backend/internal/handler/admin/group_handler.go;backend/internal/handler/auth_current_user_test.go;backend/internal/handler/batch_image_handler.go;backend/internal/handler/dto/mappers.go;backend/internal/handler/dto/types.go;backend/internal/handler/gateway_handler.go;backend/internal/handler/gateway_model_allowlist_listing_test.go;backend/internal/handler/gateway_models_test.go;backend/internal/handler/gemini_v1beta_handler.go;backend/internal/handler/gemini_v1beta_handler_test.go;backend/internal/handler/openai_codex_models_handler_test.go;backend/internal/handler/openai_gateway_handler.go;backend/internal/handler/openai_gateway_handler_test.go;backend/internal/handler/openai_gateway_ws_model_allowlist_test.go;backend/internal/handler/ops_error_logger.go;backend/internal/handler/ops_error_logger_test.go;backend/internal/pkg/httputil/body.go;backend/internal/pkg/httputil/preread_body_test.go;backend/internal/pkg/requestmodel/requestmodel.go;backend/internal/pkg/requestmodel/requestmodel_test.go;backend/internal/repository/api_key_repo.go;backend/internal/repository/api_key_repo_model_allowlist_projection_integration_test.go;backend/internal/repository/group_repo.go;backend/internal/server/middleware/group_model_allowlist.go;backend/internal/server/middleware/group_model_allowlist_test.go;backend/internal/server/middleware/ingress_reject.go;backend/internal/server/middleware/middleware.go;backend/internal/server/routes/admin.go;backend/internal/server/routes/composite_platform_test.go;backend/internal/server/routes/gateway.go;backend/internal/server/routes/gateway_model_allowlist_test.go;backend/internal/service/admin_group.go;backend/internal/service/admin_group_duplicate.go;backend/internal/service/admin_group_duplicate_test.go;backend/internal/service/admin_service.go;backend/internal/service/admin_service_group_model_allowlist_test.go;backend/internal/service/api_key_auth_cache.go;backend/internal/service/api_key_auth_cache_impl.go;backend/internal/service/api_key_auth_cache_version_test.go;backend/internal/service/billing_cache_service_user_platform_quota_test.go;backend/internal/service/grok_oauth_service_test.go;backend/internal/service/group.go;backend/internal/service/group_model_allowlist.go;backend/internal/service/group_model_allowlist_test.go;backend/internal/service/group_models_list.go;backend/internal/service/openai_codex_models_service.go;backend/internal/service/openai_codex_models_service_test.go;backend/internal/service/sticky_session_test.go;backend/migrations/235_group_model_allowlist.sql;frontend/src/api/admin/groups.ts;frontend/src/i18n/locales/en/admin/overview.ts;frontend/src/i18n/locales/zh/admin/overview.ts;frontend/src/types/index.ts;frontend/src/views/admin/GroupsView.vue;frontend/src/views/admin/__tests__/GroupsView.columnSettings.spec.ts;frontend/src/views/admin/__tests__/GroupsView.duplicate.spec.ts;frontend/src/views/admin/__tests__/groupModelAllowlist.spec.ts;frontend/src/views/admin/__tests__/groupModelAllowlistLayout.spec.ts;frontend/src/views/admin/__tests__/groupsModelsList.spec.ts;frontend/src/views/admin/__tests__/modelAllowlistCandidates.spec.ts;frontend/src/views/admin/groupModelAllowlist.ts;frontend/src/views/admin/modelAllowlistCandidates.ts
0d9e7e153	2026-09-05	REBUILD	review	2	4	0	Merge pull request #6628 from baryon/contrib/openai-gpt6-astra-capability-sync	backend/internal/service/openai_codex_models_service.go;backend/internal/service/openai_codex_models_service_test.go;frontend/src/components/account/CreateAccountModal.vue;frontend/src/components/account/EditAccountModal.vue;frontend/src/i18n/locales/en/admin/accounts.ts;frontend/src/i18n/locales/zh/admin/accounts.ts
55c5eed9f	2026-09-05	MERGE	review	1	0	0	test(repository): persist model allowlists in group fixtures	backend/internal/repository/fixtures_integration_test.go
d7f048a26	2026-09-05	REBUILD	review	9	6	0	fix(openai): preserve synced Astra capabilities and continuation	backend/internal/service/openai_codex_model_metadata.go;backend/internal/service/openai_codex_model_metadata_test.go;backend/internal/service/openai_codex_models_service.go;backend/internal/service/openai_codex_models_service_test.go;backend/internal/service/openai_compat_model_test.go;backend/internal/service/openai_gpt56_max_test.go;backend/internal/service/openai_messages_continuation.go;backend/internal/service/upstream_models.go;backend/internal/service/upstream_models_test.go;frontend/src/components/account/CreateAccountModal.vue;frontend/src/components/account/EditAccountModal.vue;frontend/src/components/account/ModelWhitelistSelector.vue;frontend/src/components/account/__tests__/ModelWhitelistSelector.spec.ts;frontend/src/i18n/locales/en/admin/accounts.ts;frontend/src/i18n/locales/zh/admin/accounts.ts
cc52c93ad	2026-09-05	MERGE	review	1	0	0	Merge pull request #6539 from creamtea47/codex/fix-delegation-bootstrap-resume	backend/internal/handler/openai_gateway_handler.go
aafe93b33	2026-09-05	REBUILD	review	3	1	0	Merge pull request #6557 from Ritel-T/pr/compact-admin-account-list	backend/internal/handler/admin/account_handler.go;backend/internal/handler/dto/mappers.go;backend/internal/handler/dto/types.go;frontend/src/types/index.ts
83094abf2	2026-09-05	MERGE	review	1	0	0	Merge pull request #6536 from wucm667/fix/issue-6526-mapped-model-scheduling	backend/internal/handler/openai_gateway_handler.go
2dc287f2e	2026-09-05	MERGE	review	1	0	0	Merge pull request #6636 from specialpointcentral/cyber-ws-recording-fix	backend/internal/handler/openai_gateway_handler.go
c42d78e26	2026-09-05	REBUILD	review	4	1	0	Merge pull request #6571 from DuskLin/feat/codex-ultrafast-tier	backend/internal/service/billing_service.go;backend/internal/service/openai_codex_models_service.go;backend/internal/service/openai_codex_models_service_test.go;backend/internal/service/openai_gateway_request_body.go;frontend/src/components/admin/usage/__tests__/UsageTable.spec.ts
fb44e2dd0	2026-09-05	REBUILD	review	13	7	0	Merge pull request #6514 from StarryKira/codex/anthropic-reasoning-pricing	backend/internal/handler/admin/group_handler.go;backend/internal/handler/dto/types.go;backend/internal/handler/gateway_handler.go;backend/internal/service/admin_service.go;backend/internal/service/admin_service_group_test.go;backend/internal/service/api_key_auth_cache.go;backend/internal/service/billing_service.go;backend/internal/service/billing_service_test.go;backend/internal/service/gateway_usage_billing.go;backend/internal/service/group.go;backend/internal/service/openai_gateway_usage.go;backend/internal/service/openai_reasoning_effort_policy.go;backend/internal/service/openai_reasoning_effort_policy_test.go;frontend/src/i18n/locales/en/admin/overview.ts;frontend/src/i18n/locales/en/dashboard.ts;frontend/src/i18n/locales/zh/admin/overview.ts;frontend/src/i18n/locales/zh/dashboard.ts;frontend/src/types/index.ts;frontend/src/views/admin/__tests__/groupsReasoningEffort.spec.ts;frontend/src/views/admin/groupsReasoningEffort.ts
dee35a841	2026-09-05	REBUILD	review	9	1	0	merge: reconcile Astra fixes with upstream capability sync	backend/internal/pkg/openai/constants.go;backend/internal/pkg/openai/constants_test.go;backend/internal/service/billing_service.go;backend/internal/service/openai_codex_models_service.go;backend/internal/service/openai_codex_models_service_test.go;backend/internal/service/openai_gateway_request_body.go;backend/internal/service/openai_model_alias.go;backend/internal/service/upstream_models.go;backend/internal/service/upstream_models_test.go;frontend/src/composables/useModelWhitelist.ts
62cd63bfd	2026-09-05	MERGE	review	2	0	0	fix(openai): retain capabilities when model listing is unavailable	backend/internal/service/upstream_models.go;backend/internal/service/upstream_models_test.go
d2f87c612	2026-09-05	REBUILD	review	1	4	0	Merge pull request #6638 from feeeei/feat/images-url-to-b64json-backfill	backend/internal/service/openai_gateway_request_body.go;frontend/src/components/account/CreateAccountModal.vue;frontend/src/components/account/EditAccountModal.vue;frontend/src/i18n/locales/en/admin/accounts.ts;frontend/src/i18n/locales/zh/admin/accounts.ts
994ca26e9	2026-09-05	MERGE	already-present	4	0	0	fix(claude): align billing fingerprint with outbound user agent	backend/internal/service/gateway_billing_header.go;backend/internal/service/gateway_billing_header_test.go;backend/internal/service/gateway_count_tokens.go;backend/internal/service/gateway_upstream_request.go
2e1c7c00a	2026-09-05	MERGE	review	1	0	0	test(claude): check request body close errors	backend/internal/service/gateway_billing_header_test.go
ed7c8f220	2026-09-05	MERGE	review	4	0	0	Merge pull request #6572 from lyy0709/codex/gpt-6-astra	backend/internal/service/billing_service.go;backend/internal/service/openai_codex_models_service.go;backend/internal/service/openai_codex_models_service_test.go;backend/internal/service/openai_gateway_request_body.go
b1ce821c4	2026-09-05	REBUILD	review	0	2	0	fix(frontend): preserve Codex manifest edit state	frontend/src/views/admin/GroupsView.vue;frontend/src/views/admin/__tests__/GroupsView.codexManifest.spec.ts
ab99d56e9	2026-09-05	MERGE	already-present	1	0	0	chore: sync VERSION to 0.2.1 [skip ci]	backend/cmd/server/VERSION
a16070ccf	2026-09-05	NEW	review	0	2	0	fix(auth): show a loading placeholder for Turnstile	frontend/src/components/TurnstileWidget.vue;frontend/src/components/__tests__/TurnstileWidget.spec.ts
017cc62e4	2026-09-05	REBUILD	review	0	2	0	feat(auth): require password confirmation during registration	frontend/src/views/auth/RegisterView.vue;frontend/src/views/auth/__tests__/RegisterView.spec.ts
00eabe8ab	2026-09-05	REBUILD	review	0	6	0	feat(accounts): add month and year expiry presets	frontend/src/components/account/CreateAccountModal.vue;frontend/src/components/account/EditAccountModal.vue;frontend/src/components/account/__tests__/CreateAccountModal.spec.ts;frontend/src/components/account/__tests__/EditAccountModal.spec.ts;frontend/src/components/account/__tests__/accountExpiry.spec.ts;frontend/src/components/account/accountExpiry.ts
f3bbb9531	2026-09-05	REBUILD	review	0	3	0	fix(groups): react immediately to Codex manifest edits and unify dialog toggles	frontend/src/components/admin/group/CodexManifestAccountsField.vue;frontend/src/views/admin/GroupsView.vue;frontend/src/views/admin/__tests__/GroupsView.duplicate.spec.ts
3aeab296d	2026-09-05	REBUILD	review	0	1	0	fix(onboarding): remove button text shadows	frontend/src/styles/onboarding.css
cb3103397	2026-09-05	REBUILD	review	13	2	7	feat(openai): reuse pinned accounts for standard model discovery	backend/internal/handler/gateway_handler.go;backend/internal/handler/openai_codex_models_handler.go;backend/internal/handler/openai_models_handler.go;backend/internal/handler/openai_models_handler_test.go;backend/internal/server/routes/gateway_models_pinned_test.go;backend/internal/service/group.go;backend/internal/service/openai_codex_models_pinned.go;backend/internal/service/openai_codex_models_service.go;backend/internal/service/openai_codex_models_service_test.go;backend/internal/service/openai_gateway_service.go;backend/internal/service/openai_models_list.go;backend/internal/service/openai_models_list_test.go;backend/internal/service/upstream_models.go;frontend/src/i18n/locales/en/admin/overview.ts;frontend/src/i18n/locales/zh/admin/overview.ts;openspec/changes/codex-manifest-pinned-accounts/.openspec.yaml;openspec/changes/codex-manifest-pinned-accounts/design.md;openspec/changes/codex-manifest-pinned-accounts/proposal.md;openspec/changes/codex-manifest-pinned-accounts/specs/codex-manifest-cache/spec.md;openspec/changes/codex-manifest-pinned-accounts/specs/codex-manifest-pinned-accounts/spec.md;openspec/changes/codex-manifest-pinned-accounts/tasks.md;openspec/changes/codex-manifest-pinned-accounts/verification.md
b97a798eb	2026-09-05	MERGE	mixed	5	0	0	fix(grok): release abandoned media slots and preserve video ownership	backend/internal/handler/grok_media.go;backend/internal/handler/grok_media_slots_test.go;backend/internal/service/grok_media.go;backend/internal/service/grok_media_selection_test.go;backend/internal/service/openai_account_scheduler.go
32bf3d0f3	2026-09-05	REBUILD	review	1	2	0	fix(settings): describe Grok cross-client mapping default as enabled	backend/internal/service/setting_parse.go;frontend/src/i18n/locales/en/admin/settings.ts;frontend/src/i18n/locales/zh/admin/settings.ts
a6430bfe2	2026-09-05	MERGE	already-present	2	0	0	fix(antigravity): refresh default user agent version	backend/internal/pkg/antigravity/oauth.go;backend/internal/pkg/antigravity/oauth_test.go
c7343d2aa	2026-09-05	MERGE	review	2	0	0	fix(monitors): send explicit user role in Gemini monitor probes	backend/internal/service/channel_monitor_checker.go;backend/internal/service/channel_monitor_checker_body_test.go
666a5c6f8	2026-09-05	MERGE	already-present	5	0	0	fix(redeem): use a fixed 10-minute failure window	backend/internal/repository/redeem_cache.go;backend/internal/repository/redeem_cache_integration_test.go;backend/internal/repository/redeem_cache_test.go;backend/internal/service/redeem_rate_limit_test.go;backend/internal/service/redeem_service.go
7a70de401	2026-07-22	MERGE	review	5	0	0	fix(payment): isolate fulfillment from redeem limits	backend/internal/handler/admin/redeem_handler.go;backend/internal/service/payment_fulfillment.go;backend/internal/service/payment_fulfillment_test.go;backend/internal/service/redeem_admin_fulfillment_test.go;backend/internal/service/redeem_service.go
95023e7d4	2026-09-06	MERGE	review	3	0	0	fix(backup): serialize pg_dump/psql with the migrations advisory lock	backend/cmd/server/wire_gen.go;backend/internal/repository/backup_pg_dumper.go;backend/internal/repository/backup_pg_dumper_test.go
58e35a4f3	2026-09-06	MERGE	review	2	0	0	fix(antigravity): always set toolConfig for reasoning models without tools	backend/internal/pkg/antigravity/request_transformer.go;backend/internal/pkg/antigravity/request_transformer_test.go
7ae031209	2026-09-04	MERGE	review	3	0	0	fix(claude): 🐛 补齐 thinking block binding beta	backend/internal/pkg/claude/constants.go;backend/internal/service/gateway_context_management_test.go;backend/internal/service/gateway_request.go
8a4694786	2026-09-06	MERGE	review	2	0	0	Fix stale official Astra input modalities	backend/internal/service/openai_codex_astra_image_test.go;backend/internal/service/openai_codex_models_service.go
f49a39356	2026-09-06	MERGE	review	7	0	0	fix(openai): retain default models in mixed account catalogs	backend/internal/handler/gateway_handler.go;backend/internal/handler/gateway_models_test.go;backend/internal/handler/openai_codex_models_handler_test.go;backend/internal/service/gateway_service.go;backend/internal/service/group_models_list.go;backend/internal/service/openai_codex_models_service.go;backend/internal/service/openai_codex_models_service_test.go
b3ad9b67c	2026-09-06	REBUILD	review	0	13	1	fix(i18n): fail builds on missing locale keys	Makefile;frontend/package.json;frontend/src/components/account/CreateAccountModal.vue;frontend/src/i18n/__tests__/localeKeyCompleteness.spec.ts;frontend/src/i18n/locales/en/admin/accounts.ts;frontend/src/i18n/locales/en/admin/channels.ts;frontend/src/i18n/locales/en/admin/ops.ts;frontend/src/i18n/locales/en/admin/overview.ts;frontend/src/i18n/locales/en/common.ts;frontend/src/i18n/locales/zh/admin/accounts.ts;frontend/src/i18n/locales/zh/admin/channels.ts;frontend/src/i18n/locales/zh/admin/ops.ts;frontend/src/i18n/locales/zh/admin/overview.ts;frontend/src/i18n/locales/zh/common.ts
a3675552b	2026-08-17	REBUILD	review	4	7	0	feat(simple-mode): allow basic account grouping	backend/cmd/server/wire_gen.go;backend/internal/handler/admin/admin_service_stub_test.go;backend/internal/handler/admin/group_handler.go;backend/internal/handler/admin/group_handler_simple_mode_test.go;frontend/src/components/account/CreateAccountModal.vue;frontend/src/components/account/EditAccountModal.vue;frontend/src/components/layout/AppSidebar.vue;frontend/src/router/index.ts;frontend/src/views/admin/GroupsView.vue;frontend/src/views/admin/__tests__/GroupsView.columnSettings.spec.ts;frontend/src/views/admin/__tests__/GroupsView.duplicate.spec.ts
05ad6b49a	2026-08-24	REBUILD	review	4	2	0	fix(simple-mode): enforce basic group capabilities	backend/internal/handler/admin/admin_service_stub_test.go;backend/internal/handler/admin/group_handler.go;backend/internal/handler/admin/group_handler_simple_mode_test.go;backend/internal/handler/wire.go;frontend/src/views/admin/GroupsView.vue;frontend/src/views/admin/__tests__/GroupsView.duplicate.spec.ts
f46038820	2026-09-03	REBUILD	review	7	6	0	fix(simple-mode): enforce group capability allowlist	backend/cmd/server/wire_gen.go;backend/internal/handler/admin/account_handler.go;backend/internal/handler/admin/account_handler_simple_mode_test.go;backend/internal/handler/admin/admin_service_stub_test.go;backend/internal/handler/admin/grok_import_probe.go;backend/internal/handler/admin/group_handler.go;backend/internal/handler/admin/group_handler_simple_mode_test.go;frontend/src/components/account/CreateAccountModal.vue;frontend/src/components/account/EditAccountModal.vue;frontend/src/components/common/GroupSelector.vue;frontend/src/router/__tests__/guards.spec.ts;frontend/src/views/admin/GroupsView.vue;frontend/src/views/admin/__tests__/GroupsView.columnSettings.spec.ts
4a4fd35e0	2026-09-05	MERGE	review	11	0	0	fix(simple-mode): guard non-empty group deletion	backend/internal/handler/admin/admin_service_stub_test.go;backend/internal/handler/admin/group_handler.go;backend/internal/handler/admin/group_handler_simple_mode_test.go;backend/internal/repository/account_repo.go;backend/internal/repository/group_repo.go;backend/internal/repository/group_repo_integration_test.go;backend/internal/server/api_contract_test.go;backend/internal/service/admin_group.go;backend/internal/service/admin_service.go;backend/internal/service/admin_service_delete_test.go;backend/internal/service/group_service.go
985428d9d	2026-09-06	MERGE	already-present	2	0	0	fix(openai): preserve named standalone Responses inputs	backend/internal/service/openai_responses_input_compat.go;backend/internal/service/openai_responses_input_compat_test.go
28167bbf8	2026-09-06	MERGE	review	5	0	0	fix(openai): honor model_routing for Codex manifests and scheduling	backend/internal/service/gateway_multiplatform_test.go;backend/internal/service/gateway_scheduling.go;backend/internal/service/openai_codex_model_metadata.go;backend/internal/service/openai_codex_model_metadata_test.go;backend/internal/service/openai_codex_models_service.go
58f461b08	2026-09-06	REBUILD	review	0	8	1	feat(keys): add bulk editing to API key management	Makefile;frontend/src/api/__tests__/keys.bulkUpdate.spec.ts;frontend/src/api/keys.ts;frontend/src/components/keys/BulkEditKeysModal.vue;frontend/src/components/keys/__tests__/BulkEditKeysModal.spec.ts;frontend/src/i18n/locales/en/dashboard.ts;frontend/src/i18n/locales/zh/dashboard.ts;frontend/src/views/user/KeysView.vue;frontend/src/views/user/__tests__/KeysView.spec.ts
6c2d2ed04	2026-09-06	MERGE	review	6	0	0	fix(antigravity): drop mixed web_search when client tools present	backend/internal/pkg/antigravity/request_transformer.go;backend/internal/pkg/antigravity/request_transformer_test.go;backend/internal/service/antigravity_gateway_compat.go;backend/internal/service/antigravity_gateway_compat_test.go;backend/internal/service/antigravity_gateway_gemini.go;backend/internal/service/antigravity_gateway_service_test.go
958a21ad6	2026-09-06	MERGE	review	6	0	0	fix(billing): 修复 DeepSeek 高峰账号成本少计	backend/internal/service/account_stats_pricing.go;backend/internal/service/account_stats_pricing_test.go;backend/internal/service/gateway_record_usage_test.go;backend/internal/service/gateway_usage_billing.go;backend/internal/service/openai_gateway_record_usage_test.go;backend/internal/service/openai_gateway_usage.go
0b061c5fa	2026-09-06	MERGE	already-present	2	0	0	fix(gateway): use JSON escaping for message cache promotion	backend/internal/service/gateway_messages_cache.go;backend/internal/service/gateway_messages_cache_json_test.go
96884dd1a	2026-09-06	MERGE	review	4	0	0	fix(openai-ws): isolate HTTP bridge connection state	backend/internal/service/openai_ws_forwarder_ingress.go;backend/internal/service/openai_ws_http_bridge_isolation_test.go;backend/internal/service/openai_ws_session_preemption.go;backend/internal/service/openai_ws_session_preemption_test.go
dc6b318c3	2026-09-05	REBUILD	review	0	2	0	fix(usage): load all API keys for record filters	frontend/src/views/user/UsageView.vue;frontend/src/views/user/__tests__/UsageView.spec.ts
76efc52fb	2026-09-06	REBUILD	review	0	2	0	feat(custom-page): make the open-link button draggable	frontend/src/views/user/CustomPageView.vue;frontend/src/views/user/__tests__/CustomPageView.spec.ts
b8ed24508	2026-09-06	MERGE	review	4	0	0	fix(openai-ws): recover later turns from quota exhaustion	backend/internal/service/openai_ws_v2/passthrough_relay.go;backend/internal/service/openai_ws_v2/passthrough_relay_test.go;backend/internal/service/openai_ws_v2_passthrough_adapter.go;backend/internal/service/openai_ws_v2_passthrough_lifecycle_test.go
8363d537e	2026-09-06	MERGE	review	18	0	0	fix(gateway): fail over model-not-found responses	backend/internal/handler/openai_gateway_credential_failover_test.go;backend/internal/handler/openai_gateway_handler.go;backend/internal/service/gateway_upstream_response.go;backend/internal/service/model_not_found_error_test.go;backend/internal/service/openai_access_state_failover_test.go;backend/internal/service/openai_alpha_search.go;backend/internal/service/openai_embeddings.go;backend/internal/service/openai_gateway_cc_pipeline.go;backend/internal/service/openai_gateway_forward.go;backend/internal/service/openai_gateway_service_codex_cli_only_test.go;backend/internal/service/openai_gateway_upstream_errors.go;backend/internal/service/openai_images.go;backend/internal/service/openai_images_responses.go;backend/internal/service/openai_live.go;backend/internal/service/openai_live_test.go;backend/internal/service/openai_upstream_client_error.go;backend/internal/service/openai_upstream_client_error_test.go;backend/internal/service/openai_ws_http_bridge.go
f88d62ad2	2026-09-07	MERGE	review	4	0	0	fix(openai): use live account models in connection tests	backend/internal/handler/admin/account_handler.go;backend/internal/service/account_test_service.go;backend/internal/service/openai_models_list.go;backend/internal/service/wire.go
2db78bd3d	2026-09-07	MERGE	review	4	0	0	fix(codex): preserve Astra Ultra workflow metadata	backend/internal/service/openai_codex_model_metadata.go;backend/internal/service/openai_codex_model_metadata_test.go;backend/internal/service/openai_codex_models_service.go;backend/internal/service/openai_codex_models_service_test.go
b59f3bf46	2026-09-07	REBUILD	review	16	2	0	fix(simple-mode): enforce basic group boundaries	backend/cmd/server/wire_gen.go;backend/internal/handler/admin/account_handler.go;backend/internal/handler/admin/account_handler_simple_mode_test.go;backend/internal/handler/admin/admin_service_stub_test.go;backend/internal/handler/admin/group_handler.go;backend/internal/handler/admin/group_handler_simple_mode_test.go;backend/internal/repository/group_repo.go;backend/internal/repository/group_repo_integration_test.go;backend/internal/server/api_contract_test.go;backend/internal/service/admin_account.go;backend/internal/service/admin_group.go;backend/internal/service/admin_group_duplicate.go;backend/internal/service/admin_service.go;backend/internal/service/admin_service_duplicate_account_test.go;backend/internal/service/admin_service_group_test.go;backend/internal/service/group.go;frontend/src/components/common/GroupSelector.vue;frontend/src/components/common/__tests__/GroupSelector.spec.ts
415a0dc9d	2026-09-07	REBUILD	mixed	2	6	0	fix: display multiplier-only interval prices	backend/internal/handler/available_channel_handler.go;backend/internal/handler/available_channel_handler_test.go;frontend/src/api/channels.ts;frontend/src/api/modelPlaza.ts;frontend/src/components/channels/SupportedModelChip.vue;frontend/src/components/channels/__tests__/SupportedModelChip.spec.ts;frontend/src/components/modelPlaza/PlazaModelPricingTable.vue;frontend/src/components/modelPlaza/__tests__/PlazaModelPricingTable.spec.ts
f62ec2e4a	2026-09-07	REBUILD	review	6	6	0	feat(groups): 推理强度映射转发值支持拒绝	backend/internal/domain/reasoning_effort.go;backend/internal/handler/composite_platform_test.go;backend/internal/service/openai_gateway_messages.go;backend/internal/service/openai_gateway_messages_chat_fallback.go;backend/internal/service/openai_reasoning_effort_policy.go;backend/internal/service/openai_reasoning_effort_policy_test.go;frontend/src/components/admin/group/ReasoningEffortPolicyFields.vue;frontend/src/components/admin/group/__tests__/ReasoningEffortPolicyFields.spec.ts;frontend/src/i18n/locales/en/admin/overview.ts;frontend/src/i18n/locales/zh/admin/overview.ts;frontend/src/views/admin/__tests__/groupsReasoningEffort.spec.ts;frontend/src/views/admin/groupsReasoningEffort.ts
8c8fd6e29	2026-09-07	REBUILD	review	0	2	0	feat(admin): link subscriptions to user usage	frontend/src/views/admin/SubscriptionsView.vue;frontend/src/views/admin/__tests__/SubscriptionsView.userUsageLink.spec.ts
2e31d8b70	2026-09-07	MERGE	review	3	0	0	fix(codex): preserve allowed_tools selection constraints	backend/internal/service/openai_codex_tool_names.go;backend/internal/service/openai_codex_transform.go;backend/internal/service/openai_codex_transform_test.go
